artist_id,Ds,helpper,song_init_plays
1339f978614ff19cd48f07e5420556d4,2015-03-27,42,66033.9047619
1339f978614ff19cd48f07e5420556d4,2015-03-28,64,100781.09375
1339f978614ff19cd48f07e5420556d4,2015-03-29,136,78863.875
1339f978614ff19cd48f07e5420556d4,2015-03-30,120,68099.25
1339f978614ff19cd48f07e5420556d4,2015-03-31,75,96779.84
1339f978614ff19cd48f07e5420556d4,2015-04-01,102,104036.303922
1339f978614ff19cd48f07e5420556d4,2015-04-02,63,100537.190476
1339f978614ff19cd48f07e5420556d4,2015-04-03,94,85974.106383
1339f978614ff19cd48f07e5420556d4,2015-04-04,98,133502.193878
1339f978614ff19cd48f07e5420556d4,2015-04-05,110,78350.8
1339f978614ff19cd48f07e5420556d4,2015-04-06,111,95992.6396396
1339f978614ff19cd48f07e5420556d4,2015-04-07,132,104600.492424
1339f978614ff19cd48f07e5420556d4,2015-04-08,108,69085.3611111
1339f978614ff19cd48f07e5420556d4,2015-04-09,75,126459.44
1339f978614ff19cd48f07e5420556d4,2015-04-10,102,158690.421569
1339f978614ff19cd48f07e5420556d4,2015-04-11,92,133793.445652
1339f978614ff19cd48f07e5420556d4,2015-04-12,91,127025.67033
1339f978614ff19cd48f07e5420556d4,2015-04-13,104,90700.3846154
1339f978614ff19cd48f07e5420556d4,2015-04-14,71,122627.323944
1339f978614ff19cd48f07e5420556d4,2015-04-15,71,126285.704225
1339f978614ff19cd48f07e5420556d4,2015-04-16,64,88343.78125
1339f978614ff19cd48f07e5420556d4,2015-04-17,72,125198.0
1339f978614ff19cd48f07e5420556d4,2015-04-18,98,150282.27551
1339f978614ff19cd48f07e5420556d4,2015-04-19,99,138748.494949
1339f978614ff19cd48f07e5420556d4,2015-04-20,61,128735.262295
1339f978614ff19cd48f07e5420556d4,2015-04-21,67,133874.328358
1339f978614ff19cd48f07e5420556d4,2015-04-22,74,154388.77027
1339f978614ff19cd48f07e5420556d4,2015-04-23,53,158563.301887
1339f978614ff19cd48f07e5420556d4,2015-04-24,92,153008.402174
1339f978614ff19cd48f07e5420556d4,2015-04-25,120,119225.391667
1339f978614ff19cd48f07e5420556d4,2015-04-26,114,129919.763158
1339f978614ff19cd48f07e5420556d4,2015-04-27,94,116355.989362
1339f978614ff19cd48f07e5420556d4,2015-04-28,93,171120.032258
1339f978614ff19cd48f07e5420556d4,2015-04-29,68,124960.426471
1339f978614ff19cd48f07e5420556d4,2015-04-30,58,129348.724138
1339f978614ff19cd48f07e5420556d4,2015-05-01,120,133789.816667
1339f978614ff19cd48f07e5420556d4,2015-05-02,76,130027.328947
1339f978614ff19cd48f07e5420556d4,2015-05-03,84,141093.22619
1339f978614ff19cd48f07e5420556d4,2015-05-04,60,97223.0333333
1339f978614ff19cd48f07e5420556d4,2015-05-05,59,97061.2881356
1339f978614ff19cd48f07e5420556d4,2015-05-06,53,130584.037736
1339f978614ff19cd48f07e5420556d4,2015-05-07,81,110996.716049
1339f978614ff19cd48f07e5420556d4,2015-05-08,87,131387.896552
1339f978614ff19cd48f07e5420556d4,2015-05-09,78,103349.653846
1339f978614ff19cd48f07e5420556d4,2015-05-10,69,142302.913043
1339f978614ff19cd48f07e5420556d4,2015-05-11,63,116471.031746
1339f978614ff19cd48f07e5420556d4,2015-05-12,78,153102.833333
1339f978614ff19cd48f07e5420556d4,2015-05-13,65,113931.461538
1339f978614ff19cd48f07e5420556d4,2015-05-14,78,152250.102564
1339f978614ff19cd48f07e5420556d4,2015-05-15,76,145259.684211
1339f978614ff19cd48f07e5420556d4,2015-05-16,79,164039.202532
1339f978614ff19cd48f07e5420556d4,2015-05-17,101,120906.613861
1339f978614ff19cd48f07e5420556d4,2015-05-18,42,137629.952381
1339f978614ff19cd48f07e5420556d4,2015-05-19,94,135882.62766
1339f978614ff19cd48f07e5420556d4,2015-05-20,83,125544.686747
1339f978614ff19cd48f07e5420556d4,2015-05-21,90,135608.544444
1339f978614ff19cd48f07e5420556d4,2015-05-22,84,121713.690476
1339f978614ff19cd48f07e5420556d4,2015-05-23,66,110697.136364
1339f978614ff19cd48f07e5420556d4,2015-05-24,129,75745.5658915
1339f978614ff19cd48f07e5420556d4,2015-05-25,84,106862.047619
1339f978614ff19cd48f07e5420556d4,2015-05-26,63,113625.52381
1339f978614ff19cd48f07e5420556d4,2015-05-27,72,139949.986111
1339f978614ff19cd48f07e5420556d4,2015-05-28,63,149151.142857
1339f978614ff19cd48f07e5420556d4,2015-05-29,70,107692.114286
1339f978614ff19cd48f07e5420556d4,2015-05-30,95,116131.326316
1339f978614ff19cd48f07e5420556d4,2015-05-31,68,124921.661765
1339f978614ff19cd48f07e5420556d4,2015-06-01,67,118923.477612
1339f978614ff19cd48f07e5420556d4,2015-06-02,72,130378.611111
1339f978614ff19cd48f07e5420556d4,2015-06-03,76,161616.105263
1339f978614ff19cd48f07e5420556d4,2015-06-04,94,111471.37234
1339f978614ff19cd48f07e5420556d4,2015-06-05,85,118862.447059
1339f978614ff19cd48f07e5420556d4,2015-06-06,78,133999.115385
1339f978614ff19cd48f07e5420556d4,2015-06-07,101,185562.861386
1339f978614ff19cd48f07e5420556d4,2015-06-08,72,139994.375
1339f978614ff19cd48f07e5420556d4,2015-06-09,93,125958.666667
1339f978614ff19cd48f07e5420556d4,2015-06-10,71,149711.267606
1339f978614ff19cd48f07e5420556d4,2015-06-11,61,159553.672131
1339f978614ff19cd48f07e5420556d4,2015-06-12,69,115071.681159
1339f978614ff19cd48f07e5420556d4,2015-06-13,72,132452.125
1339f978614ff19cd48f07e5420556d4,2015-06-14,154,112103.331169
1339f978614ff19cd48f07e5420556d4,2015-06-15,86,123054.523256
1339f978614ff19cd48f07e5420556d4,2015-06-16,62,141623.629032
1339f978614ff19cd48f07e5420556d4,2015-06-17,68,132539.955882
1339f978614ff19cd48f07e5420556d4,2015-06-18,87,143400.931034
1339f978614ff19cd48f07e5420556d4,2015-06-19,80,109116.1125
1339f978614ff19cd48f07e5420556d4,2015-06-20,129,113598.860465
1339f978614ff19cd48f07e5420556d4,2015-06-21,160,82414.9875
1339f978614ff19cd48f07e5420556d4,2015-06-22,77,143606.727273
1339f978614ff19cd48f07e5420556d4,2015-06-23,76,125050.263158
1339f978614ff19cd48f07e5420556d4,2015-06-24,72,136391.916667
1339f978614ff19cd48f07e5420556d4,2015-06-25,82,147240.158537
1339f978614ff19cd48f07e5420556d4,2015-06-26,87,158362.517241
1339f978614ff19cd48f07e5420556d4,2015-06-27,88,152276.181818
1339f978614ff19cd48f07e5420556d4,2015-06-28,92,136175.369565
1339f978614ff19cd48f07e5420556d4,2015-06-29,102,149364.27451
1339f978614ff19cd48f07e5420556d4,2015-06-30,86,122611.244186
1339f978614ff19cd48f07e5420556d4,2015-07-01,92,114927.586957
1339f978614ff19cd48f07e5420556d4,2015-07-02,92,118811.413043
1339f978614ff19cd48f07e5420556d4,2015-07-03,93,129644.795699
1339f978614ff19cd48f07e5420556d4,2015-07-04,93,145836.591398
1339f978614ff19cd48f07e5420556d4,2015-07-05,79,126727.860759
1339f978614ff19cd48f07e5420556d4,2015-07-06,104,147854.278846
1339f978614ff19cd48f07e5420556d4,2015-07-07,123,105019.414634
1339f978614ff19cd48f07e5420556d4,2015-07-08,72,132507.833333
1339f978614ff19cd48f07e5420556d4,2015-07-09,87,109614.54023
1339f978614ff19cd48f07e5420556d4,2015-07-10,197,64499.3807107
1339f978614ff19cd48f07e5420556d4,2015-07-11,76,132671.592105
1339f978614ff19cd48f07e5420556d4,2015-07-12,86,112647.093023
1339f978614ff19cd48f07e5420556d4,2015-07-13,95,165053.0
1339f978614ff19cd48f07e5420556d4,2015-07-14,106,152793.160377
1339f978614ff19cd48f07e5420556d4,2015-07-15,95,139607.231579
1339f978614ff19cd48f07e5420556d4,2015-07-16,66,169335.030303
1339f978614ff19cd48f07e5420556d4,2015-07-17,99,123109.353535
1339f978614ff19cd48f07e5420556d4,2015-07-18,63,148667.84127
1339f978614ff19cd48f07e5420556d4,2015-07-19,125,104854.216
1339f978614ff19cd48f07e5420556d4,2015-07-20,66,150157.893939
1339f978614ff19cd48f07e5420556d4,2015-07-21,62,137049.387097
1339f978614ff19cd48f07e5420556d4,2015-07-22,75,167745.173333
1339f978614ff19cd48f07e5420556d4,2015-07-23,84,139934.309524
1339f978614ff19cd48f07e5420556d4,2015-07-24,80,129343.8625
1339f978614ff19cd48f07e5420556d4,2015-07-25,83,160843.554217
1339f978614ff19cd48f07e5420556d4,2015-07-26,77,132305.623377
1339f978614ff19cd48f07e5420556d4,2015-07-27,60,131658.0
1339f978614ff19cd48f07e5420556d4,2015-07-28,76,124154.565789
1339f978614ff19cd48f07e5420556d4,2015-07-29,73,141249.863014
1339f978614ff19cd48f07e5420556d4,2015-07-30,61,124716.311475
1339f978614ff19cd48f07e5420556d4,2015-07-31,87,156328.425287
1339f978614ff19cd48f07e5420556d4,2015-08-01,93,137699.387097
1339f978614ff19cd48f07e5420556d4,2015-08-02,100,127663.55
1339f978614ff19cd48f07e5420556d4,2015-08-03,69,119634.26087
1339f978614ff19cd48f07e5420556d4,2015-08-04,77,105655.142857
1339f978614ff19cd48f07e5420556d4,2015-08-05,105,122963.295238
1339f978614ff19cd48f07e5420556d4,2015-08-06,82,142852.036585
1339f978614ff19cd48f07e5420556d4,2015-08-07,92,124622.076087
1339f978614ff19cd48f07e5420556d4,2015-08-08,56,138015.5
1339f978614ff19cd48f07e5420556d4,2015-08-09,67,117017.283582
1339f978614ff19cd48f07e5420556d4,2015-08-10,55,113948.327273
1339f978614ff19cd48f07e5420556d4,2015-08-11,62,138171.564516
1339f978614ff19cd48f07e5420556d4,2015-08-12,112,123251.419643
1339f978614ff19cd48f07e5420556d4,2015-08-13,64,137282.859375
1339f978614ff19cd48f07e5420556d4,2015-08-14,79,113204.481013
1339f978614ff19cd48f07e5420556d4,2015-08-15,69,144828.333333
1339f978614ff19cd48f07e5420556d4,2015-08-16,81,141060.17284
1339f978614ff19cd48f07e5420556d4,2015-08-17,69,125199.072464
1339f978614ff19cd48f07e5420556d4,2015-08-18,77,128436.038961
1339f978614ff19cd48f07e5420556d4,2015-08-19,124,112859.709677
1339f978614ff19cd48f07e5420556d4,2015-08-20,84,128975.77381
1339f978614ff19cd48f07e5420556d4,2015-08-21,95,180281.2
1339f978614ff19cd48f07e5420556d4,2015-08-22,104,138486.971154
1339f978614ff19cd48f07e5420556d4,2015-08-23,75,138026.706667
1339f978614ff19cd48f07e5420556d4,2015-08-24,104,128667.769231
1339f978614ff19cd48f07e5420556d4,2015-08-25,105,97762.0952381
1339f978614ff19cd48f07e5420556d4,2015-08-26,104,111693.875
1339f978614ff19cd48f07e5420556d4,2015-08-27,112,153905.169643
1339f978614ff19cd48f07e5420556d4,2015-08-28,139,110457.669065
1339f978614ff19cd48f07e5420556d4,2015-08-29,124,149619.596774
1339f978614ff19cd48f07e5420556d4,2015-08-30,95,157252.042105
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-01,126,206705.944444
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-02,144,201411.604167
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-03,134,190842.985075
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-04,176,163047.471591
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-05,173,151577.080925
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-06,212,152205.306604
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-07,205,177750.790244
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-08,171,190684.842105
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-09,213,167694.28169
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-10,254,198924.03937
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-11,248,169999.451613
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-12,160,204901.46875
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-13,204,226826.960784
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-14,333,233389.468468
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-15,259,212800.351351
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-16,203,211545.541872
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-17,332,113509.846386
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-18,775,108828.621935
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-19,384,138393.494792
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-20,334,170584.808383
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-21,367,136607.814714
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-22,363,140659.476584
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-23,481,104208.347193
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-24,763,49932.7077326
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-25,778,60335.0732648
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-26,849,51758.869258
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-27,752,57568.9920213
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-28,788,57269.3857868
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-29,786,65137.1361323
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-30,810,55500.4320988
1731019fbaa825714d5f8e61ad1bb7ff,2015-03-31,670,50210.0716418
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-01,657,84418.1613394
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-02,559,75115.3094812
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-03,549,86972.5100182
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-04,540,84645.9314815
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-05,546,83012.1263736
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-06,563,83342.4920071
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-07,596,87894.2533557
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-08,612,88538.9738562
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-09,548,88052.3083942
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-10,649,84281.1278891
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-11,624,86169.7964744
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-12,521,71255.0729367
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-13,528,74030.4715909
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-14,553,103349.75226
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-15,600,72202.97
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-16,565,92532.0176991
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-17,562,96533.9661922
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-18,689,98748.862119
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-19,701,88650.8017118
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-20,511,115015.95499
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-21,604,123817.905629
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-22,639,129234.71205
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-23,555,94917.3783784
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-24,469,103969.835821
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-25,489,125661.192229
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-26,491,115819.338086
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-27,467,148615.970021
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-28,583,138440.161235
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-29,587,138569.345826
1731019fbaa825714d5f8e61ad1bb7ff,2015-04-30,493,134988.381339
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-01,518,144769.797297
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-02,438,119882.869863
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-03,547,130520.153565
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-04,603,139995.386401
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-05,532,116422.31015
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-06,444,114947.02027
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-07,437,143936.681922
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-08,444,111768.252252
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-09,449,140188.445434
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-10,405,123575.145679
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-11,341,128408.536657
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-12,443,140345.781038
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-13,530,139773.369811
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-14,505,139240.90495
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-15,440,143701.440909
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-16,435,106810.926437
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-17,388,152980.353093
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-18,387,126675.529716
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-19,380,126083.860526
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-20,458,133806.967249
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-21,432,121104.430556
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-22,349,165657.060172
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-23,386,150659.059585
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-24,367,154878.196185
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-25,421,148745.836105
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-26,479,114670.745303
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-27,547,113045.586837
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-28,642,99643.9750779
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-29,681,99917.195301
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-30,689,93033.5878084
1731019fbaa825714d5f8e61ad1bb7ff,2015-05-31,621,112326.653784
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-01,593,120846.591906
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-02,587,112311.069847
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-03,723,98259.0705394
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-04,738,85677.1409214
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-05,783,87092.936143
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-06,716,87149.1438547
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-07,628,72663.9474522
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-08,570,95019.7982456
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-09,511,118845.733855
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-10,533,114954.512195
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-11,563,110919.73357
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-12,542,116769.269373
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-13,555,117275.623423
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-14,622,110194.562701
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-15,688,108434.838663
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-16,572,101668.634615
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-17,464,105767.450431
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-18,546,101915.630037
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-19,579,100757.003454
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-20,495,108101.834343
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-21,471,93198.0849257
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-22,408,90421.2352941
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-23,465,120854.32043
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-24,457,117543.052516
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-25,479,116550.292276
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-26,478,96595.376569
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-27,469,110720.484009
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-28,422,109254.661137
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-29,455,134071.432967
1731019fbaa825714d5f8e61ad1bb7ff,2015-06-30,472,119302.014831
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-01,442,128036.701357
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-02,538,127289.096654
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-03,537,112821.063315
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-04,394,122820.969543
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-05,441,123639.006803
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-06,415,128525.571084
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-07,503,137678.54672
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-08,364,127768.521978
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-09,407,119909.928747
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-10,476,149929.735294
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-11,488,113763.471311
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-12,425,146923.875294
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-13,504,136801.373016
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-14,481,133220.216216
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-15,561,120067.616756
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-16,577,134903.15078
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-17,449,120923.048998
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-18,402,106832.90796
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-19,402,135056.166667
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-20,425,128826.948235
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-21,406,142354.623153
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-22,431,136673.846868
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-23,457,141708.150985
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-24,459,152120.518519
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-25,471,135863.133758
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-26,392,159431.165816
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-27,440,148653.393182
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-28,341,151668.175953
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-29,511,139263.383562
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-30,417,157173.892086
1731019fbaa825714d5f8e61ad1bb7ff,2015-07-31,414,147237.922705
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-01,384,114593.953125
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-02,333,138258.381381
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-03,446,141940.14574
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-04,411,137340.498783
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-05,376,151140.034574
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-06,397,148554.627204
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-07,398,163850.374372
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-08,373,162890.134048
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-09,374,146198.668449
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-10,383,163664.02611
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-11,445,169008.251685
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-12,577,131687.873484
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-13,457,156868.562363
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-14,472,149941.006356
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-15,451,154543.711752
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-16,456,141070.359649
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-17,463,139940.695464
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-18,511,171439.931507
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-19,893,231248.62374
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-20,895,256213.965363
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-21,788,230818.093909
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-22,585,188252.988034
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-23,538,163626.464684
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-24,583,164749.926244
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-25,548,178200.943431
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-26,533,174111.866792
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-27,543,173207.438306
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-28,462,180023.112554
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-29,481,166201.422037
1731019fbaa825714d5f8e61ad1bb7ff,2015-08-30,527,154986.370019
25739ad1c56a511fcac86018ac4e49bb,2015-03-01,34,16922.7352941
25739ad1c56a511fcac86018ac4e49bb,2015-03-02,40,13099.2
25739ad1c56a511fcac86018ac4e49bb,2015-03-03,62,7417.83870968
25739ad1c56a511fcac86018ac4e49bb,2015-03-04,36,9478.33333333
25739ad1c56a511fcac86018ac4e49bb,2015-03-05,30,14790.7
25739ad1c56a511fcac86018ac4e49bb,2015-03-06,47,13374.0638298
25739ad1c56a511fcac86018ac4e49bb,2015-03-07,43,7545.53488372
25739ad1c56a511fcac86018ac4e49bb,2015-03-08,56,10010.7857143
25739ad1c56a511fcac86018ac4e49bb,2015-03-09,46,12338.173913
25739ad1c56a511fcac86018ac4e49bb,2015-03-10,35,14611.7142857
25739ad1c56a511fcac86018ac4e49bb,2015-03-11,45,12011.5777778
25739ad1c56a511fcac86018ac4e49bb,2015-03-12,56,16227.9464286
25739ad1c56a511fcac86018ac4e49bb,2015-03-13,30,15861.5333333
25739ad1c56a511fcac86018ac4e49bb,2015-03-14,31,17363.7741935
25739ad1c56a511fcac86018ac4e49bb,2015-03-15,26,9220.26923077
25739ad1c56a511fcac86018ac4e49bb,2015-03-16,39,19044.3589744
25739ad1c56a511fcac86018ac4e49bb,2015-03-17,38,17407.1578947
25739ad1c56a511fcac86018ac4e49bb,2015-03-18,62,13677.8387097
25739ad1c56a511fcac86018ac4e49bb,2015-03-19,41,13798.9268293
25739ad1c56a511fcac86018ac4e49bb,2015-03-20,49,10903.9387755
25739ad1c56a511fcac86018ac4e49bb,2015-03-21,31,12715.6774194
25739ad1c56a511fcac86018ac4e49bb,2015-03-22,77,8739.80519481
25739ad1c56a511fcac86018ac4e49bb,2015-03-23,58,16723.1034483
25739ad1c56a511fcac86018ac4e49bb,2015-03-24,58,18409.6206897
25739ad1c56a511fcac86018ac4e49bb,2015-03-25,67,16641.2238806
25739ad1c56a511fcac86018ac4e49bb,2015-03-26,40,24653.15
25739ad1c56a511fcac86018ac4e49bb,2015-03-27,57,12544.5087719
25739ad1c56a511fcac86018ac4e49bb,2015-03-28,107,12268.1401869
25739ad1c56a511fcac86018ac4e49bb,2015-03-29,51,11910.9019608
25739ad1c56a511fcac86018ac4e49bb,2015-03-30,66,17135.6363636
25739ad1c56a511fcac86018ac4e49bb,2015-03-31,82,15170.7195122
25739ad1c56a511fcac86018ac4e49bb,2015-04-01,122,7948.06557377
25739ad1c56a511fcac86018ac4e49bb,2015-04-02,88,15311.25
25739ad1c56a511fcac86018ac4e49bb,2015-04-03,101,11451.970297
25739ad1c56a511fcac86018ac4e49bb,2015-04-04,92,16369.8478261
